date,setup_amount,return_rate,tab_type,method,collection_time
2025.07.18,11470.48492413,3.4128,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.07.21,11497.66983295,3.3413,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.07.22,11507.96045456,3.9434,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.07.23,11513.396199,2.8735,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.07.24,11536.21029262,3.2321,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.07.25,11530.35465315,3.5352,ESG_주식,JavaScript,2025-07-25 01:20:40
2025.06.25,,,ESG_주식,OCR,2025-07-25 01:20:40
2025.07.03,,,ESG_주식,OCR,2025-07-25 01:20:40
2025.07.11,,,ESG_주식,OCR,2025-07-25 01:20:40
2025.07.21,,,ESG_주식,OCR,2025-07-25 01:20:40
2025.06.25,61502.78978945,0.0,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.06.26,60843.7760153,0.0217,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.06.27,60314.62303832,0.0648,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.06.30,60177.16608433,0.0997,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.01,59493.05751433,0.1082,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.02,59505.32919218,0.1605,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.03,59936.66279615,0.1074,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.04,60003.1325201,0.1756,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.07,60119.92538034,0.1422,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.08,60044.7001615,0.152,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.09,60012.43803073,0.1574,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.10,60206.26656034,0.1812,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.11,60445.40081274,0.2698,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.14,60482.08364667,0.2747,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.15,60408.24836454,0.2229,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.16,60867.7773518,0.2476,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.17,61508.9486719,0.254,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.18,61732.98957955,0.2318,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.21,61923.0021581,0.2875,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.22,62142.0409047,0.3355,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.23,62293.12988356,0.3558,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.24,62266.60760688,0.3744,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.07.25,62279.68721526,0.3488,ESG_채권,JavaScript,2025-07-25 01:20:40
2025.06.25,,,ESG_채권,OCR,2025-07-25 01:20:40
2025.07.03,,,ESG_채권,OCR,2025-07-25 01:20:40
2025.07.11,,,ESG_채권,OCR,2025-07-25 01:20:40
2025.07.21,,,ESG_채권,OCR,2025-07-25 01:20:40
