date,setup_amount,return_rate,tab_type,collection_date,collection_time,collection_period,period_text
2025.10.30,10523.21237902,11.5391,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.31,10523.9978787,12.067,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.03,10549.23483169,12.271,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.04,10543.44599075,15.239,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.05,10528.25762625,13.248,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.06,10543.3995453,10.153,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.07,10531.59759534,10.8781,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.10,10520.29181444,8.9054,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.11,10527.97390796,11.2978,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.12,10545.83051214,12.4303,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.13,10543.54744046,13.1513,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.14,10517.28124203,13.6423,ESG_주식,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.14,79784.45947486,0.0,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.15,79381.91584437,0.0505,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.16,78998.55053992,0.0819,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.17,78876.14611856,0.0164,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.20,78958.15921039,0.1195,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.21,79144.74672419,0.0634,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.22,79217.81783251,0.0465,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.23,79253.49016828,0.1235,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.24,79224.04102202,0.0628,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.27,79116.39482572,0.1019,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.28,79005.78898509,0.0403,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.29,79305.55779471,0.0476,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.30,78890.94197855,-0.0153,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.10.31,78649.73478304,-0.1466,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.03,77782.63907321,-0.1128,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.04,80073.84957054,-0.1625,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.05,79984.4724123,-0.1497,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.06,78930.62445856,-0.1981,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.07,78288.6642858,-0.3436,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.10,76845.25116894,-0.3884,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.11,75544.12016321,-0.37,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.12,74877.39771325,-0.3031,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.13,73278.83579337,-0.4437,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
2025.11.14,72443.86885899,-0.48,ESG_채권,2025-11-14,2025-11-14 01:14:30,01,1개월
