date,setup_amount,return_rate,tab_type,collection_date,collection_time,collection_period,period_text
2025.12.11,10474.18202516,4.0897,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.12,10440.95857799,3.6429,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.15,10449.68951954,4.7084,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.16,10442.98037415,2.681,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.17,10441.04589661,0.9013,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.18,10445.85658918,1.9556,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.19,10023.65695415,0.4207,ESG_주식,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.19,69667.5878195,0.0,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.20,68935.3840415,0.0013,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.21,68439.43647537,-0.0699,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.24,68349.43200806,0.0564,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.25,68275.11625787,0.0353,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.26,67882.25538946,0.0596,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.27,67711.96267389,0.0903,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.11.28,67200.95401907,-0.1139,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.01,66817.91132251,-0.044,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.02,66716.99636358,-0.1375,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.03,66449.15565523,-0.119,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.04,65715.9810056,-0.1429,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.05,65291.18495016,-0.0954,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.08,64784.2633835,-0.0137,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.09,64378.11709259,-0.0826,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.10,64166.779404,-0.1717,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.11,63906.2980955,-0.2232,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.12,63588.40683731,-0.209,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.15,63112.25192113,-0.1479,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.16,62959.62414779,0.0119,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.17,62425.48645273,0.0168,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.18,61752.38923588,0.0451,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
2025.12.19,60008.59478627,0.1082,ESG_채권,2025-12-19,2025-12-19 01:18:36,01,1개월
